(0, 9)
(1, 11)
(2, 12)
(3, 13)
(4, 14)
(5, 15)
(6, 16)
(7, 17)
(8, 18)
(10, 19)
(1, 4)
(16, 18)
(3, 5)
(6, 17)
(2, 14)
(11, 15)
(9, 12)
(10, 13)
(8, 19)
(0, 7)
(0, 12)
(7, 19)
(3, 17)
(6, 15)
(11, 18)
(14, 16)
(2, 5)
(4, 8)
(1, 13)
(9, 10)
(8, 16)
(15, 18)
(1, 17)
(2, 10)
(11, 14)
(3, 19)
(5, 13)
(7, 9)
(0, 4)
(4, 6)
(0, 6)
(0, 4, 6)
(3, 6)
(15, 19)
(11, 13)
(2, 9)
(1, 5)
(4, 17)
(0, 14)
(7, 16)
(3, 8)
(6, 8)
(3, 6, 8)
(1, 2)
(5, 10)
(18, 19)
(15, 16)
(6, 11)
(7, 13)
(3, 14)
(4, 9)
(5, 17)
(10, 17)
(5, 10, 17)
(8, 14)
(5, 11)
(0, 10)
(2, 7)
(13, 16)
(12, 18)
(1, 6)
(3, 4)
(15, 17)
(0, 10)
(0, 18)
(10, 18)
(0, 10, 18)
(1, 18)
(8, 11)
(13, 17)
(9, 14)
(0, 3)
(10, 16)
(2, 19)
(7, 15)
(5, 9)
(5, 14)
(5, 9, 14)
